UMAP1,UMAP2,Hour,Arrest,Time_Period
10.755721,12.1469965,22,False,Night (6PM-6AM)
10.918538,4.979036,8,False,Day (6AM-6PM)
14.774415,3.353424,12,True,Day (6AM-6PM)
-1.1637102,5.5586834,5,False,Night (6PM-6AM)
10.751661,1.0705738,19,False,Night (6PM-6AM)
8.595127,9.32481,0,False,Night (6PM-6AM)
-5.5976357,5.4223533,19,False,Night (6PM-6AM)
10.163813,5.6918054,6,False,Day (6AM-6PM)
7.6240244,5.413668,0,False,Night (6PM-6AM)
-4.4825187,7.980878,15,False,Day (6AM-6PM)
-3.467121,3.7796786,16,False,Day (6AM-6PM)
10.134696,3.5513966,10,True,Day (6AM-6PM)
9.038205,9.769082,10,False,Day (6AM-6PM)
9.008552,3.8515494,0,False,Night (6PM-6AM)
-1.3992791,5.5076823,3,True,Night (6PM-6AM)
12.399684,0.3795641,13,False,Day (6AM-6PM)
-4.298598,5.045428,23,True,Night (6PM-6AM)
-2.163097,8.525538,8,False,Day (6AM-6PM)
7.973036,2.2138925,0,False,Night (6PM-6AM)
14.8516865,3.5568388,18,False,Night (6PM-6AM)
10.2055645,7.760879,7,False,Day (6AM-6PM)
-3.6253464,3.1029742,19,False,Night (6PM-6AM)
13.076892,2.932702,12,True,Day (6AM-6PM)
12.297659,0.9084829,14,False,Day (6AM-6PM)
7.896332,7.3277845,9,True,Day (6AM-6PM)
-1.5613323,7.810134,3,False,Night (6PM-6AM)
15.774039,3.8214436,19,False,Night (6PM-6AM)
10.617717,11.240544,20,False,Night (6PM-6AM)
13.413187,8.490947,13,False,Day (6AM-6PM)
10.624139,1.1002252,17,True,Day (6AM-6PM)
9.95576,2.2833803,6,False,Day (6AM-6PM)
14.571816,1.8104557,14,True,Day (6AM-6PM)
-2.3285015,5.3387985,11,False,Day (6AM-6PM)
-1.4501444,5.0788565,4,False,Night (6PM-6AM)
-2.8065355,7.5697165,2,True,Night (6PM-6AM)
13.825395,6.7822256,16,False,Day (6AM-6PM)
-2.3619306,5.918443,0,False,Night (6PM-6AM)
-5.8513637,4.306907,14,False,Day (6AM-6PM)
13.396765,6.7817497,19,False,Night (6PM-6AM)
-1.9010367,7.82286,0,False,Night (6PM-6AM)
15.069925,-0.7017358,22,False,Night (6PM-6AM)
15.141267,-0.41465634,22,False,Night (6PM-6AM)
10.871025,5.332811,0,False,Night (6PM-6AM)
13.36727,9.539806,12,False,Day (6AM-6PM)
15.197732,6.257551,19,False,Night (6PM-6AM)
-4.3693013,7.656326,13,True,Day (6AM-6PM)
14.3418865,7.1729364,20,True,Night (6PM-6AM)
13.204488,4.61411,18,False,Night (6PM-6AM)
12.062566,4.2180324,18,False,Night (6PM-6AM)
-1.8663007,3.6346786,10,False,Day (6AM-6PM)
14.362606,7.1055236,15,True,Day (6AM-6PM)
13.527273,8.566057,18,False,Night (6PM-6AM)
-2.564063,3.8187077,6,False,Day (6AM-6PM)
8.638118,7.461907,11,False,Day (6AM-6PM)
8.51076,1.4390609,1,False,Night (6PM-6AM)
-3.9268668,3.7935698,17,False,Day (6AM-6PM)
8.699118,5.1653533,0,False,Night (6PM-6AM)
13.495631,6.732545,12,False,Day (6AM-6PM)
9.021661,3.9249518,8,False,Day (6AM-6PM)
-2.3640988,4.9744816,9,False,Day (6AM-6PM)
-4.4885283,5.6068273,22,False,Night (6PM-6AM)
-3.0800388,3.4065752,16,False,Day (6AM-6PM)
11.999276,-0.43922818,16,False,Day (6AM-6PM)
11.028506,11.581518,17,False,Day (6AM-6PM)
13.733528,8.438038,15,False,Day (6AM-6PM)
-3.80289,7.7984486,15,False,Day (6AM-6PM)
11.750804,11.02805,21,False,Night (6PM-6AM)
11.155334,4.8022656,10,False,Day (6AM-6PM)
12.752408,0.55109096,15,True,Day (6AM-6PM)
11.717766,11.299918,22,False,Night (6PM-6AM)
-5.5367045,4.609468,15,True,Day (6AM-6PM)
13.144172,4.652842,20,False,Night (6PM-6AM)
-2.3133929,5.651199,4,False,Night (6PM-6AM)
-1.1867933,5.189643,4,True,Night (6PM-6AM)
13.276483,2.548128,13,False,Day (6AM-6PM)
15.031855,6.8794847,19,False,Night (6PM-6AM)
7.5007834,8.796397,1,False,Night (6PM-6AM)
-4.934613,5.4526086,21,False,Night (6PM-6AM)
15.237101,3.8829756,17,False,Day (6AM-6PM)
-1.5618722,4.6029277,4,False,Night (6PM-6AM)
8.479884,5.5943146,11,True,Day (6AM-6PM)
14.28791,3.5596645,17,False,Day (6AM-6PM)
13.565205,9.727316,14,False,Day (6AM-6PM)
-4.0095844,5.220385,13,False,Day (6AM-6PM)
11.90225,-0.3573509,18,False,Night (6PM-6AM)
12.992483,0.05672985,22,True,Night (6PM-6AM)
7.7616014,5.3929973,7,True,Day (6AM-6PM)
11.608836,10.267381,23,False,Night (6PM-6AM)
10.779135,11.036093,13,True,Day (6AM-6PM)
14.292462,3.9310956,23,False,Night (6PM-6AM)
-5.838583,4.090485,15,False,Day (6AM-6PM)
12.19138,10.53411,22,False,Night (6PM-6AM)
8.052117,8.293416,8,False,Day (6AM-6PM)
-4.8644013,7.708211,22,True,Night (6PM-6AM)
10.216344,4.9893208,0,False,Night (6PM-6AM)
13.64978,6.7379017,20,False,Night (6PM-6AM)
-2.3447535,5.7916865,1,False,Night (6PM-6AM)
10.057015,2.3526251,7,False,Day (6AM-6PM)
14.904444,4.021753,12,False,Day (6AM-6PM)
14.008283,7.5185447,21,False,Night (6PM-6AM)
14.355176,-0.85170853,23,False,Night (6PM-6AM)
-4.048625,7.5979776,19,True,Night (6PM-6AM)
9.196394,8.585567,1,False,Night (6PM-6AM)
13.531722,5.6020007,19,False,Night (6PM-6AM)
-4.7828884,7.89072,16,False,Day (6AM-6PM)
14.379825,5.986048,13,False,Day (6AM-6PM)
13.218615,4.828416,11,False,Day (6AM-6PM)
-2.581867,4.5235944,8,True,Day (6AM-6PM)
10.744948,5.5293164,11,False,Day (6AM-6PM)
13.133153,2.219439,22,True,Night (6PM-6AM)
10.885645,1.0225503,17,False,Day (6AM-6PM)
-4.352981,7.3789916,13,False,Day (6AM-6PM)
-1.3571092,8.027393,7,True,Day (6AM-6PM)
11.400521,11.873256,17,False,Day (6AM-6PM)
-3.8978865,5.498405,12,False,Day (6AM-6PM)
-4.090054,3.7354612,19,False,Night (6PM-6AM)
11.532675,9.418522,23,False,Night (6PM-6AM)
8.471622,6.0413795,1,False,Night (6PM-6AM)
8.027588,8.38088,7,False,Day (6AM-6PM)
-4.7410436,8.281444,19,True,Night (6PM-6AM)
6.6813307,3.937787,0,False,Night (6PM-6AM)
10.95945,1.7028636,15,False,Day (6AM-6PM)
12.009736,-0.26307932,23,False,Night (6PM-6AM)
8.164564,1.668889,9,False,Day (6AM-6PM)
10.978606,12.044706,17,True,Day (6AM-6PM)
-3.0913515,5.9547715,6,False,Day (6AM-6PM)
7.3307014,8.876322,0,False,Night (6PM-6AM)
-3.3548431,7.912824,23,False,Night (6PM-6AM)
12.974745,8.734628,21,False,Night (6PM-6AM)
-4.854291,8.546702,19,False,Night (6PM-6AM)
12.172142,3.3400211,13,False,Day (6AM-6PM)
-4.5589967,4.905559,17,True,Day (6AM-6PM)
-3.8924634,3.493053,19,False,Night (6PM-6AM)
9.378882,4.279757,10,False,Day (6AM-6PM)
-1.3708163,3.7304363,8,False,Day (6AM-6PM)
-2.0945375,5.349052,11,False,Day (6AM-6PM)
-2.2137122,4.697959,3,False,Night (6PM-6AM)
8.3779335,8.3916445,3,False,Night (6PM-6AM)
13.463163,1.2610334,18,False,Night (6PM-6AM)
9.917373,8.273245,7,False,Day (6AM-6PM)
11.022617,11.537937,12,False,Day (6AM-6PM)
-5.5284076,5.1061454,23,True,Night (6PM-6AM)
12.902215,2.431434,13,False,Day (6AM-6PM)
15.240448,4.3634105,15,False,Day (6AM-6PM)
8.610942,5.720327,5,False,Night (6PM-6AM)
13.803016,3.0656846,20,False,Night (6PM-6AM)
12.42931,0.8215588,13,True,Day (6AM-6PM)
10.757905,5.588372,10,False,Day (6AM-6PM)
-3.5867069,3.4709637,15,False,Day (6AM-6PM)
15.1244,2.9711294,22,True,Night (6PM-6AM)
8.146482,2.1286955,4,False,Night (6PM-6AM)
15.875041,3.285543,12,False,Day (6AM-6PM)
7.5727115,7.3147984,10,True,Day (6AM-6PM)
15.382468,6.5147195,12,False,Day (6AM-6PM)
13.290165,6.6354995,23,True,Night (6PM-6AM)
12.012584,2.5250618,12,False,Day (6AM-6PM)
12.224628,8.922363,18,True,Night (6PM-6AM)
-1.2908434,5.8832197,4,False,Night (6PM-6AM)
-3.6189146,7.0264006,16,False,Day (6AM-6PM)
12.793169,4.266152,15,False,Day (6AM-6PM)
15.194583,-0.3946181,20,False,Night (6PM-6AM)
14.173112,7.3594427,18,False,Night (6PM-6AM)
7.088925,4.061376,11,False,Day (6AM-6PM)
11.854932,11.236172,12,True,Day (6AM-6PM)
7.2495685,3.957665,8,False,Day (6AM-6PM)
-4.2032456,7.293527,14,True,Day (6AM-6PM)
-1.5017607,5.1809945,6,False,Day (6AM-6PM)
12.112318,8.830073,13,True,Day (6AM-6PM)
13.362141,4.463742,12,False,Day (6AM-6PM)
9.9621315,7.7618885,7,False,Day (6AM-6PM)
-4.494627,7.9949527,21,False,Night (6PM-6AM)
11.922945,2.5780036,22,False,Night (6PM-6AM)
8.84867,9.860582,10,False,Day (6AM-6PM)
-3.288768,3.9271512,20,False,Night (6PM-6AM)
12.08281,0.21763581,14,True,Day (6AM-6PM)
14.399694,1.8269895,17,False,Day (6AM-6PM)
-2.0698066,3.911536,1,False,Night (6PM-6AM)
-5.4395614,5.3069496,20,False,Night (6PM-6AM)
-4.9003453,7.867621,14,False,Day (6AM-6PM)
-2.0576596,5.2929316,8,False,Day (6AM-6PM)
14.496078,1.7367588,16,True,Day (6AM-6PM)
13.20572,9.4701185,15,False,Day (6AM-6PM)
11.392056,2.6617475,18,False,Night (6PM-6AM)
11.767586,10.504938,23,False,Night (6PM-6AM)
-4.2320004,4.7369456,19,False,Night (6PM-6AM)
9.333331,3.5816896,8,False,Day (6AM-6PM)
-2.2376816,8.549406,9,False,Day (6AM-6PM)
11.733995,8.741942,22,False,Night (6PM-6AM)
-5.5881658,5.182627,16,False,Day (6AM-6PM)
13.411403,8.820918,23,True,Night (6PM-6AM)
14.871398,-0.5322058,15,True,Day (6AM-6PM)
9.703812,10.240802,14,False,Day (6AM-6PM)
9.916746,9.959294,12,True,Day (6AM-6PM)
-3.2784295,4.5168276,13,True,Day (6AM-6PM)
-3.7665186,7.435998,16,True,Day (6AM-6PM)
14.464738,-0.021776503,20,True,Night (6PM-6AM)
10.877945,5.8774295,6,False,Day (6AM-6PM)
8.359432,4.3063188,3,False,Night (6PM-6AM)
-3.5244827,2.8620007,19,False,Night (6PM-6AM)
9.458087,5.716432,11,True,Day (6AM-6PM)
9.917843,8.287982,4,False,Night (6PM-6AM)
-4.3943176,7.6903963,13,True,Day (6AM-6PM)
10.174916,4.715417,1,True,Night (6PM-6AM)
-4.511173,4.2850327,12,False,Day (6AM-6PM)
9.404364,3.5619848,8,False,Day (6AM-6PM)
15.112862,-0.36405298,14,False,Day (6AM-6PM)
-4.1254015,4.0076504,20,False,Night (6PM-6AM)
-3.7822962,6.770282,21,False,Night (6PM-6AM)
-2.7184315,5.8930645,5,False,Night (6PM-6AM)
-2.9892933,7.1864142,9,False,Day (6AM-6PM)
8.941643,7.618313,9,False,Day (6AM-6PM)
14.3237705,7.202865,12,False,Day (6AM-6PM)
-1.9801003,5.1685266,0,False,Night (6PM-6AM)
-4.4285326,4.9266915,22,False,Night (6PM-6AM)
-5.1999774,6.0165033,19,False,Night (6PM-6AM)
10.975957,1.2435739,19,False,Night (6PM-6AM)
11.959718,-0.10075236,20,False,Night (6PM-6AM)
10.227019,10.114931,21,False,Night (6PM-6AM)
15.46948,6.3959274,19,False,Night (6PM-6AM)
-2.9605777,3.768634,15,False,Day (6AM-6PM)
9.820062,5.4693475,3,True,Night (6PM-6AM)
14.486996,2.5111208,18,False,Night (6PM-6AM)
11.770939,-0.24721783,19,True,Night (6PM-6AM)
12.994422,2.1301847,19,False,Night (6PM-6AM)
-2.4180243,5.683288,10,True,Day (6AM-6PM)
8.141674,8.270065,0,False,Night (6PM-6AM)
-4.224479,5.715138,23,False,Night (6PM-6AM)
10.482485,11.514397,12,False,Day (6AM-6PM)
11.1525135,4.990382,8,False,Day (6AM-6PM)
12.959023,2.7675898,13,False,Day (6AM-6PM)
11.636848,-0.4270441,13,False,Day (6AM-6PM)
9.332301,2.6803868,0,False,Night (6PM-6AM)
10.856096,5.0183263,10,False,Day (6AM-6PM)
14.317822,2.3963263,21,False,Night (6PM-6AM)
-4.4363117,5.423013,17,False,Day (6AM-6PM)
13.970181,8.646141,21,True,Night (6PM-6AM)
-3.7589967,8.764158,23,False,Night (6PM-6AM)
-1.8756918,6.2451015,4,False,Night (6PM-6AM)
8.93803,4.0710588,6,False,Day (6AM-6PM)
9.756205,4.7675753,2,True,Night (6PM-6AM)
9.689544,10.651422,12,False,Day (6AM-6PM)
-3.9898188,3.7901874,18,False,Night (6PM-6AM)
9.575417,10.139267,20,False,Night (6PM-6AM)
12.9597845,-0.6492537,16,False,Day (6AM-6PM)
12.576448,3.6860437,22,False,Night (6PM-6AM)
9.929099,10.774628,13,False,Day (6AM-6PM)
8.279534,7.4305344,11,False,Day (6AM-6PM)
13.261191,9.516752,20,False,Night (6PM-6AM)
9.5265045,3.756384,11,False,Day (6AM-6PM)
10.945105,11.430449,16,True,Day (6AM-6PM)
13.284192,2.3606925,21,False,Night (6PM-6AM)
7.600557,8.300327,9,False,Day (6AM-6PM)
12.731814,-1.0548326,15,False,Day (6AM-6PM)
13.554188,3.7245421,18,False,Night (6PM-6AM)
10.776097,4.023092,7,False,Day (6AM-6PM)
9.208151,5.937631,7,False,Day (6AM-6PM)
8.678505,8.587246,5,False,Night (6PM-6AM)
12.423135,0.41027668,18,True,Night (6PM-6AM)
-5.3229375,5.0275245,16,False,Day (6AM-6PM)
-1.4383715,4.3925166,1,False,Night (6PM-6AM)
-3.6913452,8.639432,16,False,Day (6AM-6PM)
9.528436,8.147479,1,False,Night (6PM-6AM)
-1.401276,3.5387628,9,False,Day (6AM-6PM)
11.800949,3.7736444,20,False,Night (6PM-6AM)
14.644654,3.938342,12,False,Day (6AM-6PM)
9.710508,2.7696366,9,False,Day (6AM-6PM)
13.506826,2.6186583,18,True,Night (6PM-6AM)
11.120678,5.5960193,11,False,Day (6AM-6PM)
8.675766,7.343673,10,True,Day (6AM-6PM)
10.079932,8.242502,0,False,Night (6PM-6AM)
9.694233,1.3977494,10,False,Day (6AM-6PM)
-5.704374,3.96073,21,False,Night (6PM-6AM)
-2.1364708,8.175668,11,False,Day (6AM-6PM)
-2.7884877,3.0393014,14,True,Day (6AM-6PM)
15.797087,3.0189335,15,False,Day (6AM-6PM)
-1.703091,7.7517066,5,False,Night (6PM-6AM)
13.431725,6.5869074,23,False,Night (6PM-6AM)
7.904218,7.18001,7,False,Day (6AM-6PM)
-1.2540041,3.7155995,4,False,Night (6PM-6AM)
-5.7385015,4.580195,21,False,Night (6PM-6AM)
9.162677,4.5019445,9,False,Day (6AM-6PM)
-2.6570015,7.2924333,8,False,Day (6AM-6PM)
-2.8018398,6.1257725,0,False,Night (6PM-6AM)
15.046804,0.17861038,13,False,Day (6AM-6PM)
-2.0032616,5.9585814,3,False,Night (6PM-6AM)
13.774979,2.7357817,15,False,Day (6AM-6PM)
12.5393095,3.9857626,19,False,Night (6PM-6AM)
-2.7473497,8.408605,10,True,Day (6AM-6PM)
-3.0485559,5.077627,11,True,Day (6AM-6PM)
13.954009,4.432049,18,False,Night (6PM-6AM)
-5.5326104,4.186907,21,False,Night (6PM-6AM)
-5.1837215,5.905488,21,False,Night (6PM-6AM)
12.021979,8.54354,17,False,Day (6AM-6PM)
11.338435,10.117102,17,False,Day (6AM-6PM)
11.133729,9.264418,19,False,Night (6PM-6AM)
13.491878,3.761894,13,False,Day (6AM-6PM)
11.109789,12.0831585,13,False,Day (6AM-6PM)
12.122613,3.5949504,19,False,Night (6PM-6AM)
-1.3267133,7.356586,5,False,Night (6PM-6AM)
14.525339,6.255595,23,True,Night (6PM-6AM)
9.113138,1.8934618,9,True,Day (6AM-6PM)
-4.076999,7.054368,15,False,Day (6AM-6PM)
7.892724,2.1090214,0,False,Night (6PM-6AM)
14.281737,7.207283,16,True,Day (6AM-6PM)
-1.4124812,3.6611695,9,False,Day (6AM-6PM)
13.062437,9.386467,14,False,Day (6AM-6PM)
9.042761,4.0216675,0,False,Night (6PM-6AM)
8.762609,2.5520425,6,False,Day (6AM-6PM)
12.3909025,1.7130177,23,True,Night (6PM-6AM)
-1.4107686,5.208635,2,False,Night (6PM-6AM)
9.136127,8.862422,11,False,Day (6AM-6PM)
-1.8094287,5.7530074,10,False,Day (6AM-6PM)
13.280081,-0.24875845,12,False,Day (6AM-6PM)
12.014232,2.5307515,16,True,Day (6AM-6PM)
8.759727,8.8091345,11,False,Day (6AM-6PM)
9.430067,4.676918,2,False,Night (6PM-6AM)
11.969327,2.7239618,18,False,Night (6PM-6AM)
12.240892,0.10001304,21,False,Night (6PM-6AM)
11.114601,11.116747,16,True,Day (6AM-6PM)
10.293007,3.1455696,8,False,Day (6AM-6PM)
11.128155,1.7119483,17,False,Day (6AM-6PM)
15.589534,4.098652,22,False,Night (6PM-6AM)
-3.5853298,8.711689,13,False,Day (6AM-6PM)
10.368665,7.6125383,6,False,Day (6AM-6PM)
15.456607,6.2108207,21,False,Night (6PM-6AM)
-2.4380805,4.514898,9,False,Day (6AM-6PM)
8.565021,8.271609,11,True,Day (6AM-6PM)
14.39822,7.1287518,16,False,Day (6AM-6PM)
-4.397482,8.459923,13,False,Day (6AM-6PM)
-2.2855544,7.03384,6,True,Day (6AM-6PM)
9.283072,8.402232,4,True,Night (6PM-6AM)
-2.3547502,4.540901,0,False,Night (6PM-6AM)
-1.3321195,3.7270944,8,True,Day (6AM-6PM)
15.201235,0.023728685,21,False,Night (6PM-6AM)
-1.2535355,5.345291,7,False,Day (6AM-6PM)
6.7622757,3.5209281,4,False,Night (6PM-6AM)
-1.4487828,3.6695225,3,False,Night (6PM-6AM)
-3.4581356,3.0227587,21,True,Night (6PM-6AM)
-2.0180922,4.9651494,4,False,Night (6PM-6AM)
-1.4041026,5.7067347,7,False,Day (6AM-6PM)
-2.6697364,2.9993627,19,False,Night (6PM-6AM)
9.569626,7.43794,1,False,Night (6PM-6AM)
8.730747,4.180187,0,False,Night (6PM-6AM)
12.58939,-0.92763126,16,False,Day (6AM-6PM)
14.390421,1.5448191,21,False,Night (6PM-6AM)
14.47824,3.4754436,14,False,Day (6AM-6PM)
11.575327,3.0020566,20,True,Night (6PM-6AM)
13.481715,2.3681436,21,False,Night (6PM-6AM)
11.164069,10.949265,18,False,Night (6PM-6AM)
15.866284,3.9645386,18,False,Night (6PM-6AM)
13.237396,7.2211375,21,False,Night (6PM-6AM)
7.9609222,8.771366,10,False,Day (6AM-6PM)
8.954252,1.5552887,9,False,Day (6AM-6PM)
9.124823,2.6276774,2,True,Night (6PM-6AM)
8.456046,9.212928,9,False,Day (6AM-6PM)
7.990252,5.4084916,0,False,Night (6PM-6AM)
-2.1949172,5.1086607,4,True,Night (6PM-6AM)
7.895444,8.448218,0,True,Night (6PM-6AM)
12.254006,1.2998031,13,False,Day (6AM-6PM)
13.274503,9.525959,20,False,Night (6PM-6AM)
13.796442,2.4861648,21,False,Night (6PM-6AM)
-1.4468193,7.923361,0,True,Night (6PM-6AM)
9.005713,4.5028343,5,False,Night (6PM-6AM)
11.398803,10.462088,13,False,Day (6AM-6PM)
-2.0894258,7.495715,0,False,Night (6PM-6AM)
14.178508,5.76558,19,True,Night (6PM-6AM)
15.2365465,3.236607,20,False,Night (6PM-6AM)
-3.596989,4.7635756,22,True,Night (6PM-6AM)
13.31641,2.0484123,18,False,Night (6PM-6AM)
7.75447,3.5568318,8,False,Day (6AM-6PM)
12.478372,11.192573,22,False,Night (6PM-6AM)
11.220968,2.3029053,19,False,Night (6PM-6AM)
9.376304,8.758103,10,True,Day (6AM-6PM)
-4.280495,7.7113657,20,True,Night (6PM-6AM)
7.6433215,7.526044,3,False,Night (6PM-6AM)
-4.202378,8.037642,23,False,Night (6PM-6AM)
-4.277935,4.868116,16,True,Day (6AM-6PM)
13.064482,-0.5620725,15,True,Day (6AM-6PM)
14.495717,5.946065,22,True,Night (6PM-6AM)
11.588284,2.4680455,23,True,Night (6PM-6AM)
10.965867,5.048703,11,False,Day (6AM-6PM)
13.552153,4.4628167,23,False,Night (6PM-6AM)
10.257696,3.9956985,5,True,Night (6PM-6AM)
12.889507,3.1402493,14,False,Day (6AM-6PM)
10.953342,1.2908618,18,False,Night (6PM-6AM)
6.779728,3.4574704,0,False,Night (6PM-6AM)
-2.7483222,8.365891,11,True,Day (6AM-6PM)
-1.8284216,4.2652345,7,False,Day (6AM-6PM)
11.697714,0.13193911,18,False,Night (6PM-6AM)
11.901005,11.778348,23,False,Night (6PM-6AM)
6.870025,4.3620224,7,False,Day (6AM-6PM)
14.144477,6.1662836,19,False,Night (6PM-6AM)
11.583048,2.8649364,20,False,Night (6PM-6AM)
15.116062,3.191361,22,False,Night (6PM-6AM)
-5.0637164,5.953798,14,False,Day (6AM-6PM)
7.024733,3.3729136,1,False,Night (6PM-6AM)
-2.648963,5.2651625,9,False,Day (6AM-6PM)
9.59709,4.186635,0,True,Night (6PM-6AM)
-4.666932,8.410318,13,False,Day (6AM-6PM)
8.894407,5.765232,7,False,Day (6AM-6PM)
10.052606,7.573897,1,True,Night (6PM-6AM)
-3.4076047,7.618983,21,False,Night (6PM-6AM)
9.554193,2.9092546,0,False,Night (6PM-6AM)
-3.0270982,3.3079708,19,False,Night (6PM-6AM)
11.894887,8.485422,21,False,Night (6PM-6AM)
-3.5294049,4.0403457,19,False,Night (6PM-6AM)
12.53771,0.29635382,17,False,Day (6AM-6PM)
11.503677,9.59832,13,True,Day (6AM-6PM)
9.112663,2.2544913,0,False,Night (6PM-6AM)
14.875033,3.1435478,17,False,Day (6AM-6PM)
10.218104,10.613526,18,False,Night (6PM-6AM)
7.805288,5.2103963,8,False,Day (6AM-6PM)
11.926651,2.565345,13,True,Day (6AM-6PM)
8.892097,1.6448042,7,False,Day (6AM-6PM)
8.704017,8.400073,4,False,Night (6PM-6AM)
12.692238,3.0893266,23,True,Night (6PM-6AM)
12.835088,0.48865116,23,False,Night (6PM-6AM)
-1.2904191,3.763764,3,False,Night (6PM-6AM)
-4.057993,3.5810714,12,False,Day (6AM-6PM)
12.610278,-0.88193655,12,True,Day (6AM-6PM)
8.433003,4.942087,8,False,Day (6AM-6PM)
7.827771,8.3942375,5,False,Night (6PM-6AM)
-1.4011465,4.9428544,0,True,Night (6PM-6AM)
10.775669,11.912639,20,True,Night (6PM-6AM)
13.576566,0.98980707,18,False,Night (6PM-6AM)
-2.423032,3.60886,11,False,Day (6AM-6PM)
14.090651,3.6214287,18,True,Night (6PM-6AM)
11.207902,5.0575995,8,False,Day (6AM-6PM)
9.935973,7.7269745,11,False,Day (6AM-6PM)
14.497749,1.4412805,14,True,Day (6AM-6PM)
15.683486,3.0941293,13,False,Day (6AM-6PM)
15.562944,3.375879,16,False,Day (6AM-6PM)
13.934464,3.7688558,21,False,Night (6PM-6AM)
15.545269,3.0891817,13,False,Day (6AM-6PM)
-3.7915697,3.0020883,23,False,Night (6PM-6AM)
-4.6371074,8.674388,23,False,Night (6PM-6AM)
11.206486,9.708458,15,False,Day (6AM-6PM)
10.579835,3.7172394,11,False,Day (6AM-6PM)
14.651254,2.1748748,20,True,Night (6PM-6AM)
-1.7212964,8.004559,0,False,Night (6PM-6AM)
-2.6205435,5.3678937,3,False,Night (6PM-6AM)
7.884495,1.6767658,4,True,Night (6PM-6AM)
10.944514,11.469872,21,True,Night (6PM-6AM)
14.294265,5.8876867,13,False,Day (6AM-6PM)
8.243924,9.480448,9,False,Day (6AM-6PM)
15.056837,-0.02211457,23,True,Night (6PM-6AM)
7.8013034,3.9162695,0,False,Night (6PM-6AM)
-4.163633,3.6370876,17,False,Day (6AM-6PM)
8.02274,2.5474446,3,False,Night (6PM-6AM)
-2.3519335,5.7672286,3,False,Night (6PM-6AM)
13.390541,-0.13702346,15,False,Day (6AM-6PM)
9.811686,10.769463,15,False,Day (6AM-6PM)
13.276236,-0.5742633,16,False,Day (6AM-6PM)
13.562629,7.1145725,12,False,Day (6AM-6PM)
-4.867021,3.0203705,19,False,Night (6PM-6AM)
-1.6170341,7.261303,11,False,Day (6AM-6PM)
-5.545671,5.2183642,17,False,Day (6AM-6PM)
9.274858,7.708574,8,False,Day (6AM-6PM)
11.063349,12.234046,16,True,Day (6AM-6PM)
-3.1088552,7.529912,10,False,Day (6AM-6PM)
8.245458,7.1104584,9,True,Day (6AM-6PM)
9.5110855,10.960478,12,False,Day (6AM-6PM)
8.56968,9.945554,11,True,Day (6AM-6PM)
8.099242,1.3945894,11,False,Day (6AM-6PM)
10.463993,5.363444,9,False,Day (6AM-6PM)
12.168145,3.6157327,15,False,Day (6AM-6PM)
13.08608,-0.3722463,19,False,Night (6PM-6AM)
-3.702442,3.1253426,21,False,Night (6PM-6AM)
11.532618,10.60912,23,True,Night (6PM-6AM)
13.3049555,1.6477752,20,False,Night (6PM-6AM)
13.953183,4.5476303,18,False,Night (6PM-6AM)
11.425418,-0.20704618,13,True,Day (6AM-6PM)
-1.327549,7.8927364,1,False,Night (6PM-6AM)
9.302615,9.144593,4,False,Night (6PM-6AM)
9.361802,4.2284966,8,False,Day (6AM-6PM)
8.7097845,2.8093987,1,True,Night (6PM-6AM)
8.684296,5.6210713,9,False,Day (6AM-6PM)
12.120031,0.17715378,23,False,Night (6PM-6AM)
8.331944,7.0213976,11,False,Day (6AM-6PM)
14.850423,-0.56958413,17,False,Day (6AM-6PM)
-3.8221462,4.487208,14,False,Day (6AM-6PM)
-5.1569495,5.9057083,16,True,Day (6AM-6PM)
12.342833,11.226564,21,False,Night (6PM-6AM)
-2.358532,7.886146,2,False,Night (6PM-6AM)
-2.207035,3.7653325,11,False,Day (6AM-6PM)
8.615713,8.9907,11,False,Day (6AM-6PM)
-1.3166497,7.8067164,3,True,Night (6PM-6AM)
10.916168,1.25694,19,False,Night (6PM-6AM)
9.818942,5.153651,1,False,Night (6PM-6AM)
8.842836,5.939124,10,True,Day (6AM-6PM)
13.612726,3.8371294,23,True,Night (6PM-6AM)
11.451369,2.727238,17,False,Day (6AM-6PM)
10.41579,9.96281,22,False,Night (6PM-6AM)
-2.7508428,5.806191,3,False,Night (6PM-6AM)
14.270851,4.2442784,19,False,Night (6PM-6AM)
12.090418,0.012859112,21,False,Night (6PM-6AM)
-2.7268486,3.7879512,10,False,Day (6AM-6PM)
8.933804,2.7575357,9,False,Day (6AM-6PM)
10.914012,4.71005,3,False,Night (6PM-6AM)
-4.585878,5.7147517,13,False,Day (6AM-6PM)
-1.5032141,5.3043413,6,False,Day (6AM-6PM)
13.088376,1.9238294,17,False,Day (6AM-6PM)
9.478744,1.6432229,3,False,Night (6PM-6AM)
12.617953,-0.6415845,19,True,Night (6PM-6AM)
8.419955,7.492773,10,False,Day (6AM-6PM)
9.490103,8.628291,9,False,Day (6AM-6PM)
11.817427,0.5105844,15,False,Day (6AM-6PM)
13.597772,1.9251211,18,False,Night (6PM-6AM)
9.490261,2.9492476,9,True,Day (6AM-6PM)
11.541095,1.4992306,13,False,Day (6AM-6PM)
-4.6387854,2.803121,21,False,Night (6PM-6AM)
11.604441,10.950867,19,True,Night (6PM-6AM)
8.877765,2.9812047,7,False,Day (6AM-6PM)
