TSNE1,TSNE2,Hour,Arrest,Time_Period
-65.47892,-55.713356,19,True,Night (6PM-6AM)
39.47889,-3.122267,8,False,Day (6AM-6PM)
22.593212,80.72981,17,False,Day (6AM-6PM)
-8.9586115,-82.29217,12,False,Day (6AM-6PM)
-23.866896,34.205364,4,True,Night (6PM-6AM)
-6.5716705,-75.73268,18,False,Night (6PM-6AM)
-29.725452,-10.953542,7,True,Day (6AM-6PM)
-37.36136,12.590847,8,False,Day (6AM-6PM)
-25.002556,-61.175716,13,False,Day (6AM-6PM)
-5.1986465,-86.63316,19,True,Night (6PM-6AM)
9.252575,8.777858,8,False,Day (6AM-6PM)
-11.507213,-37.292202,13,False,Day (6AM-6PM)
-0.26419076,-32.391994,16,False,Day (6AM-6PM)
-23.340654,-81.850174,20,False,Night (6PM-6AM)
4.6559806,51.335793,3,False,Night (6PM-6AM)
38.60013,-16.629301,14,False,Day (6AM-6PM)
-31.414553,4.5185223,3,False,Night (6PM-6AM)
23.700453,74.55836,13,False,Day (6AM-6PM)
58.756634,22.610565,0,False,Night (6PM-6AM)
-13.408378,39.17423,6,False,Day (6AM-6PM)
47.508377,48.264996,0,False,Night (6PM-6AM)
1.0356972,-18.743692,11,False,Day (6AM-6PM)
-0.0064954516,-32.98658,19,False,Night (6PM-6AM)
23.876217,74.595634,17,False,Day (6AM-6PM)
-41.449017,16.187597,1,True,Night (6PM-6AM)
-50.113483,14.352013,0,False,Night (6PM-6AM)
-64.32013,-57.271206,23,False,Night (6PM-6AM)
28.443378,-21.749706,18,False,Night (6PM-6AM)
71.80527,-28.072502,22,False,Night (6PM-6AM)
-65.75674,-55.255623,21,True,Night (6PM-6AM)
74.139725,26.996862,9,False,Day (6AM-6PM)
-23.061537,12.109138,1,False,Night (6PM-6AM)
9.734845,-13.1995535,2,True,Night (6PM-6AM)
-21.982862,6.2452226,0,False,Night (6PM-6AM)
-27.605654,44.297585,11,True,Day (6AM-6PM)
-61.223896,-53.034985,18,False,Night (6PM-6AM)
-49.25321,-2.4200017,15,True,Day (6AM-6PM)
13.53882,38.735626,7,False,Day (6AM-6PM)
32.292503,47.916065,1,False,Night (6PM-6AM)
48.309933,42.677017,2,False,Night (6PM-6AM)
-8.737377,71.742226,13,False,Day (6AM-6PM)
9.7241955,-13.344505,4,False,Night (6PM-6AM)
-2.636575,-57.56298,15,False,Day (6AM-6PM)
11.147457,72.37039,23,False,Night (6PM-6AM)
-3.0790682,79.36325,16,False,Day (6AM-6PM)
-1.3022248,90.52165,21,False,Night (6PM-6AM)
-64.49525,-34.525665,20,False,Night (6PM-6AM)
17.199877,-1.4060909,7,False,Day (6AM-6PM)
-75.20766,-26.343472,19,True,Night (6PM-6AM)
25.693684,-33.587063,19,True,Night (6PM-6AM)
75.886284,-19.309471,23,False,Night (6PM-6AM)
-20.495007,59.573093,19,True,Night (6PM-6AM)
-8.634174,-37.631943,18,False,Night (6PM-6AM)
-6.738639,-84.998314,16,False,Day (6AM-6PM)
30.327978,-67.1142,15,False,Day (6AM-6PM)
4.052093,52.776672,9,True,Day (6AM-6PM)
83.38325,-24.45039,20,True,Night (6PM-6AM)
-3.0564117,-87.67152,22,False,Night (6PM-6AM)
59.37251,-20.23076,12,True,Day (6AM-6PM)
-66.06251,16.195864,2,False,Night (6PM-6AM)
-44.58175,56.468903,16,False,Day (6AM-6PM)
-4.6466556,-16.719193,9,False,Day (6AM-6PM)
-43.060364,58.463356,18,False,Night (6PM-6AM)
53.967186,-15.436364,18,False,Night (6PM-6AM)
7.106127,-32.43327,20,False,Night (6PM-6AM)
-66.034164,17.427345,0,False,Night (6PM-6AM)
68.09966,13.900791,11,False,Day (6AM-6PM)
38.23243,53.95054,9,True,Day (6AM-6PM)
-31.134762,-70.47598,17,False,Day (6AM-6PM)
68.95286,-23.051043,15,True,Day (6AM-6PM)
-62.36302,-48.295837,22,False,Night (6PM-6AM)
71.14192,-11.508459,21,True,Night (6PM-6AM)
-8.619924,-44.15405,23,False,Night (6PM-6AM)
2.068724,79.18999,16,False,Day (6AM-6PM)
21.804482,68.31313,12,False,Day (6AM-6PM)
-22.689894,-46.15985,22,False,Night (6PM-6AM)
67.812454,-28.386345,13,False,Day (6AM-6PM)
4.8238435,14.960531,0,False,Night (6PM-6AM)
-2.2170327,-3.9331717,6,True,Day (6AM-6PM)
42.885006,-12.797756,22,False,Night (6PM-6AM)
-38.740406,-24.865946,14,False,Day (6AM-6PM)
-49.797684,-1.5815372,19,True,Night (6PM-6AM)
-66.311714,22.71112,6,True,Day (6AM-6PM)
2.607759,-62.074585,18,False,Night (6PM-6AM)
72.73672,-24.297527,21,True,Night (6PM-6AM)
-6.4530134,92.909485,18,True,Night (6PM-6AM)
81.06846,-19.61262,13,True,Day (6AM-6PM)
-27.781115,62.90858,20,True,Night (6PM-6AM)
-3.0691326,35.485466,11,False,Day (6AM-6PM)
2.9324803,10.484005,6,False,Day (6AM-6PM)
-23.25948,-14.628155,8,False,Day (6AM-6PM)
-52.037155,-1.449222,21,False,Night (6PM-6AM)
-6.920987,-43.228634,17,False,Day (6AM-6PM)
-46.99268,-2.9533634,13,False,Day (6AM-6PM)
-21.241108,89.19309,12,False,Day (6AM-6PM)
64.27613,-48.50382,12,False,Day (6AM-6PM)
-14.857248,-4.479833,8,False,Day (6AM-6PM)
-37.917694,79.96823,14,False,Day (6AM-6PM)
38.971516,-14.966761,17,False,Day (6AM-6PM)
-9.416564,-79.988304,15,False,Day (6AM-6PM)
-62.223587,-29.725574,13,False,Day (6AM-6PM)
-31.051674,-42.230083,20,False,Night (6PM-6AM)
-0.3130979,-34.551853,15,True,Day (6AM-6PM)
20.7219,-52.99567,22,False,Night (6PM-6AM)
13.214212,52.856724,11,True,Day (6AM-6PM)
-7.7393837,81.223366,12,False,Day (6AM-6PM)
0.85982615,-21.297373,0,True,Night (6PM-6AM)
0.80868,-21.404608,2,False,Night (6PM-6AM)
21.53386,54.130264,21,True,Night (6PM-6AM)
33.976776,7.71382,4,False,Night (6PM-6AM)
63.543476,-47.416054,16,False,Day (6AM-6PM)
-38.378914,69.68795,22,False,Night (6PM-6AM)
-78.26682,-4.5073395,6,False,Day (6AM-6PM)
54.49423,21.409386,6,False,Day (6AM-6PM)
18.69662,-50.80212,17,False,Day (6AM-6PM)
-41.67729,-31.218363,17,False,Day (6AM-6PM)
0.32355127,-70.94854,23,False,Night (6PM-6AM)
49.952602,-19.106007,16,False,Day (6AM-6PM)
-49.33423,4.3143334,10,False,Day (6AM-6PM)
-35.020737,-58.392956,20,True,Night (6PM-6AM)
-21.163956,-47.662643,22,False,Night (6PM-6AM)
-29.15807,6.0459266,11,False,Day (6AM-6PM)
67.99084,-39.617676,21,False,Night (6PM-6AM)
-63.1243,-29.510912,14,True,Day (6AM-6PM)
-19.699965,69.2044,19,False,Night (6PM-6AM)
-39.85807,41.904343,3,False,Night (6PM-6AM)
36.7357,73.24062,21,False,Night (6PM-6AM)
54.188778,-15.616774,22,False,Night (6PM-6AM)
-64.73763,-48.46858,17,False,Day (6AM-6PM)
-59.09965,-15.855873,15,False,Day (6AM-6PM)
53.92288,-38.829624,14,False,Day (6AM-6PM)
43.488213,-40.87169,14,False,Day (6AM-6PM)
-20.55321,16.761215,0,True,Night (6PM-6AM)
-54.81757,-30.258295,16,False,Day (6AM-6PM)
-1.2116888,-77.423134,17,False,Day (6AM-6PM)
-8.264614,19.741453,0,False,Night (6PM-6AM)
23.502573,-32.861214,18,False,Night (6PM-6AM)
-17.971954,-47.362133,21,False,Night (6PM-6AM)
-1.321352,22.756977,8,False,Day (6AM-6PM)
8.723549,68.81688,18,False,Night (6PM-6AM)
28.161613,-73.88904,13,False,Day (6AM-6PM)
62.846127,-12.216891,18,False,Night (6PM-6AM)
27.505428,-72.98769,16,False,Day (6AM-6PM)
43.094982,-35.208042,15,False,Day (6AM-6PM)
-68.78117,-37.776165,20,True,Night (6PM-6AM)
-30.33394,32.2459,1,False,Night (6PM-6AM)
42.61273,9.025201,8,True,Day (6AM-6PM)
-40.17346,46.34456,11,True,Day (6AM-6PM)
10.480044,-2.764496,0,False,Night (6PM-6AM)
-43.180935,60.600998,17,False,Day (6AM-6PM)
-41.80672,-13.155862,13,False,Day (6AM-6PM)
-7.284027,-45.108074,22,False,Night (6PM-6AM)
10.125223,-33.053223,13,False,Day (6AM-6PM)
-32.520973,75.75172,20,False,Night (6PM-6AM)
-82.051994,-26.49359,13,False,Day (6AM-6PM)
4.680781,14.607898,0,False,Night (6PM-6AM)
-30.357317,57.069668,22,False,Night (6PM-6AM)
-19.222618,87.65457,18,True,Night (6PM-6AM)
79.01737,-38.995567,22,False,Night (6PM-6AM)
3.1953626,77.95515,21,False,Night (6PM-6AM)
22.676746,57.1268,20,False,Night (6PM-6AM)
-15.436655,63.90704,21,False,Night (6PM-6AM)
49.395805,-13.747819,17,False,Day (6AM-6PM)
-55.331352,10.012599,9,False,Day (6AM-6PM)
-76.38526,19.858927,8,False,Day (6AM-6PM)
37.49434,41.550636,11,False,Day (6AM-6PM)
-11.070539,16.798422,8,True,Day (6AM-6PM)
-7.6894565,67.261,22,False,Night (6PM-6AM)
13.5175905,41.888947,0,False,Night (6PM-6AM)
37.150944,62.814156,15,False,Day (6AM-6PM)
-10.187301,20.615118,4,False,Night (6PM-6AM)
-10.016796,44.2899,2,False,Night (6PM-6AM)
57.968403,-14.999926,15,False,Day (6AM-6PM)
59.97432,-16.015482,12,True,Day (6AM-6PM)
32.704235,-38.085747,21,False,Night (6PM-6AM)
-32.08164,-4.4216633,9,False,Day (6AM-6PM)
-4.5419316,-1.4016665,1,True,Night (6PM-6AM)
46.529667,-45.131382,13,False,Day (6AM-6PM)
-0.120092444,-32.959393,19,True,Night (6PM-6AM)
-67.74497,-46.826458,12,False,Day (6AM-6PM)
-23.014511,-57.255386,22,False,Night (6PM-6AM)
-55.716473,-9.347241,12,True,Day (6AM-6PM)
16.998343,15.519915,0,False,Night (6PM-6AM)
-23.997314,5.295051,1,False,Night (6PM-6AM)
-12.195528,19.935213,8,False,Day (6AM-6PM)
74.883804,9.086662,10,False,Day (6AM-6PM)
-37.584793,13.355494,0,False,Night (6PM-6AM)
49.144974,-12.523239,19,True,Night (6PM-6AM)
-1.1100892,-57.632484,16,False,Day (6AM-6PM)
-41.966476,58.393135,22,False,Night (6PM-6AM)
0.39104185,12.934564,9,True,Day (6AM-6PM)
-18.7332,68.237465,20,False,Night (6PM-6AM)
54.676727,-40.101402,18,False,Night (6PM-6AM)
-46.498207,20.57422,5,True,Night (6PM-6AM)
-4.3343873,4.37111,9,True,Day (6AM-6PM)
-36.592518,68.46075,17,False,Day (6AM-6PM)
-33.246628,4.251619,8,False,Day (6AM-6PM)
4.2720475,-12.970989,8,False,Day (6AM-6PM)
-12.908364,-55.923466,16,False,Day (6AM-6PM)
-36.739555,-27.171803,15,False,Day (6AM-6PM)
73.818825,-15.556726,13,False,Day (6AM-6PM)
-39.86183,-50.708004,17,False,Day (6AM-6PM)
38.39391,48.805798,11,False,Day (6AM-6PM)
-74.6072,-17.976978,12,True,Day (6AM-6PM)
-44.061146,18.668852,8,False,Day (6AM-6PM)
4.1768985,84.47491,14,True,Day (6AM-6PM)
1.1178602,78.66953,16,False,Day (6AM-6PM)
-4.415468,33.210316,2,True,Night (6PM-6AM)
78.463776,-32.76137,18,False,Night (6PM-6AM)
1.9318988,11.913956,1,False,Night (6PM-6AM)
-11.864272,34.786335,2,False,Night (6PM-6AM)
-20.984169,1.4512268,8,False,Day (6AM-6PM)
43.948673,53.66309,8,True,Day (6AM-6PM)
3.391056,84.52875,16,False,Day (6AM-6PM)
-36.433937,35.6174,8,False,Day (6AM-6PM)
72.96373,21.792547,5,True,Night (6PM-6AM)
-9.387288,-57.91157,14,False,Day (6AM-6PM)
-1.9451224,92.611984,13,False,Day (6AM-6PM)
-6.122397,81.690994,13,False,Day (6AM-6PM)
-37.2581,-41.716778,23,False,Night (6PM-6AM)
-21.093647,14.587407,6,False,Day (6AM-6PM)
0.034063235,-90.060776,19,False,Night (6PM-6AM)
-10.451499,81.82586,17,False,Day (6AM-6PM)
-37.980705,34.79838,9,False,Day (6AM-6PM)
61.09338,-25.746042,14,False,Day (6AM-6PM)
22.298708,56.866573,21,False,Night (6PM-6AM)
-32.5133,7.5621967,4,False,Night (6PM-6AM)
-62.699924,23.18265,10,False,Day (6AM-6PM)
62.797676,-12.157875,22,False,Night (6PM-6AM)
-34.4549,78.3406,21,False,Night (6PM-6AM)
57.43264,5.7492943,0,True,Night (6PM-6AM)
-11.137625,33.014553,0,True,Night (6PM-6AM)
80.024216,-14.444308,22,False,Night (6PM-6AM)
-52.90525,-38.32986,16,False,Day (6AM-6PM)
-27.170904,-77.73299,19,False,Night (6PM-6AM)
-54.20419,-50.115402,12,False,Day (6AM-6PM)
8.570698,-14.667617,8,False,Day (6AM-6PM)
77.45267,-36.5828,23,False,Night (6PM-6AM)
-24.558199,-57.81427,19,True,Night (6PM-6AM)
-9.387178,64.48976,17,False,Day (6AM-6PM)
-16.759447,85.08624,21,False,Night (6PM-6AM)
-17.515932,-42.591038,22,False,Night (6PM-6AM)
28.267899,-65.64076,15,False,Day (6AM-6PM)
10.322974,53.527756,1,False,Night (6PM-6AM)
2.8893034,64.0845,12,False,Day (6AM-6PM)
-32.06655,-6.581493,8,False,Day (6AM-6PM)
3.4582992,88.877266,12,False,Day (6AM-6PM)
6.82831,38.56455,7,False,Day (6AM-6PM)
36.152573,49.209854,9,False,Day (6AM-6PM)
30.363018,69.80132,21,False,Night (6PM-6AM)
51.57026,14.112277,0,False,Night (6PM-6AM)
-28.861095,-80.80458,13,False,Day (6AM-6PM)
60.331387,-29.103205,19,False,Night (6PM-6AM)
8.795167,8.888213,3,False,Night (6PM-6AM)
-2.035042,-2.7055616,9,False,Day (6AM-6PM)
40.155422,-0.7728291,0,False,Night (6PM-6AM)
14.022919,-7.90068,1,True,Night (6PM-6AM)
-41.45749,68.81246,15,False,Day (6AM-6PM)
-22.757723,4.2829165,2,False,Night (6PM-6AM)
16.189604,-0.025375644,8,False,Day (6AM-6PM)
4.123626,-52.2624,23,False,Night (6PM-6AM)
38.267567,49.486866,5,False,Night (6PM-6AM)
52.308704,7.6164293,4,False,Night (6PM-6AM)
-16.224817,-43.63431,22,False,Night (6PM-6AM)
-36.365276,50.803936,11,False,Day (6AM-6PM)
-35.907497,-57.455956,16,False,Day (6AM-6PM)
4.3382363,-23.729185,10,False,Day (6AM-6PM)
-30.645584,7.860047,2,False,Night (6PM-6AM)
-46.82382,-2.7984087,12,False,Day (6AM-6PM)
48.722565,-15.929279,13,False,Day (6AM-6PM)
23.948618,56.84226,12,False,Day (6AM-6PM)
5.8810234,-30.94785,21,False,Night (6PM-6AM)
33.31384,78.604355,19,False,Night (6PM-6AM)
4.5791636,37.891396,1,False,Night (6PM-6AM)
-51.253586,-14.407914,19,False,Night (6PM-6AM)
-66.73541,-30.438568,12,False,Day (6AM-6PM)
-57.68509,-9.697517,12,True,Day (6AM-6PM)
-32.0078,7.7209306,1,False,Night (6PM-6AM)
21.168308,41.166878,3,False,Night (6PM-6AM)
-24.662184,83.478355,15,False,Day (6AM-6PM)
51.658768,-14.099924,17,False,Day (6AM-6PM)
-18.51064,-55.80579,21,False,Night (6PM-6AM)
-22.5429,-54.776367,18,True,Night (6PM-6AM)
-38.68362,12.785377,7,False,Day (6AM-6PM)
3.0272872,-1.9527075,0,False,Night (6PM-6AM)
13.654771,0.95886534,4,False,Night (6PM-6AM)
-64.22713,18.606567,5,False,Night (6PM-6AM)
71.29547,-9.049305,18,False,Night (6PM-6AM)
-8.658695,-86.09324,18,False,Night (6PM-6AM)
-58.2114,-31.6355,12,False,Day (6AM-6PM)
-46.571243,-38.59958,20,False,Night (6PM-6AM)
-17.899633,-11.132858,0,False,Night (6PM-6AM)
3.4508498,37.15225,1,False,Night (6PM-6AM)
-23.914856,-17.715412,7,False,Day (6AM-6PM)
24.18966,81.55619,18,False,Night (6PM-6AM)
-13.583823,-70.648895,16,False,Day (6AM-6PM)
-61.856586,-12.971302,16,False,Day (6AM-6PM)
-13.397205,-41.563988,13,False,Day (6AM-6PM)
-36.41153,42.762955,2,False,Night (6PM-6AM)
29.245253,-29.251762,19,True,Night (6PM-6AM)
-74.27352,-5.736493,8,True,Day (6AM-6PM)
-62.219437,-50.035553,12,False,Day (6AM-6PM)
-30.545576,-4.809503,10,False,Day (6AM-6PM)
31.73599,58.915188,22,True,Night (6PM-6AM)
-75.66839,-29.98611,14,False,Day (6AM-6PM)
73.87883,-29.427427,21,False,Night (6PM-6AM)
-14.456987,-49.56361,14,False,Day (6AM-6PM)
28.445066,44.18195,0,False,Night (6PM-6AM)
33.664436,-65.93564,22,False,Night (6PM-6AM)
-36.024277,43.499844,4,True,Night (6PM-6AM)
-51.85715,-13.634026,21,False,Night (6PM-6AM)
-17.250797,-42.8597,23,False,Night (6PM-6AM)
-12.814381,3.188636,9,False,Day (6AM-6PM)
-0.7093055,41.11394,2,False,Night (6PM-6AM)
73.24577,-29.29599,21,False,Night (6PM-6AM)
32.826538,-70.537445,20,False,Night (6PM-6AM)
-50.870174,-32.569202,15,False,Day (6AM-6PM)
78.03112,-39.613068,19,False,Night (6PM-6AM)
-19.645918,-33.83253,12,False,Day (6AM-6PM)
-14.260283,17.20323,11,False,Day (6AM-6PM)
-31.931469,49.168518,10,False,Day (6AM-6PM)
-11.268276,-82.9798,16,False,Day (6AM-6PM)
-61.647568,-52.24962,17,False,Day (6AM-6PM)
-43.61113,52.0627,18,False,Night (6PM-6AM)
28.118252,6.5896773,10,False,Day (6AM-6PM)
-31.856142,40.652184,8,False,Day (6AM-6PM)
-17.471912,71.717575,13,True,Day (6AM-6PM)
18.72847,-48.44732,21,False,Night (6PM-6AM)
83.284615,-20.803919,20,True,Night (6PM-6AM)
50.508915,6.9307027,10,False,Day (6AM-6PM)
-53.39349,13.593862,11,False,Day (6AM-6PM)
67.055435,22.304659,2,True,Night (6PM-6AM)
-19.815863,60.007744,23,True,Night (6PM-6AM)
49.725246,-23.575409,13,True,Day (6AM-6PM)
61.602764,4.3444467,5,False,Night (6PM-6AM)
-11.979483,69.2132,13,False,Day (6AM-6PM)
-15.905245,-50.43897,17,False,Day (6AM-6PM)
71.26207,4.445384,11,False,Day (6AM-6PM)
74.51488,-17.836542,18,False,Night (6PM-6AM)
28.811377,77.02313,19,False,Night (6PM-6AM)
-31.66122,80.90931,20,False,Night (6PM-6AM)
79.36532,8.79766,0,False,Night (6PM-6AM)
-30.047756,-41.688858,12,False,Day (6AM-6PM)
25.57113,54.56173,21,True,Night (6PM-6AM)
63.83123,9.247404,2,False,Night (6PM-6AM)
31.188623,11.4994955,5,False,Night (6PM-6AM)
-12.228343,-7.2303276,7,False,Day (6AM-6PM)
-37.02353,14.370155,0,False,Night (6PM-6AM)
-68.97397,12.032424,0,True,Night (6PM-6AM)
-4.051987,49.35683,11,False,Day (6AM-6PM)
-6.6513386,41.19384,0,False,Night (6PM-6AM)
-22.608137,-31.218079,23,False,Night (6PM-6AM)
2.0732746,14.190791,10,False,Day (6AM-6PM)
5.1921706,38.007812,4,False,Night (6PM-6AM)
71.09595,-35.34134,17,False,Day (6AM-6PM)
66.96536,14.434932,6,False,Day (6AM-6PM)
-4.9701066,45.931583,2,False,Night (6PM-6AM)
52.130524,-14.764912,12,False,Day (6AM-6PM)
51.60454,-42.78164,18,False,Night (6PM-6AM)
56.07242,-50.334152,21,True,Night (6PM-6AM)
14.730273,-12.455432,10,True,Day (6AM-6PM)
-50.973904,17.35071,1,False,Night (6PM-6AM)
-7.770047,79.7255,20,False,Night (6PM-6AM)
-73.49575,-41.23839,19,False,Night (6PM-6AM)
4.026265,41.72321,0,False,Night (6PM-6AM)
-45.39612,17.729685,11,False,Day (6AM-6PM)
18.730223,-27.591358,15,False,Day (6AM-6PM)
-51.963352,-14.585478,18,False,Night (6PM-6AM)
-41.50398,-40.835754,12,False,Day (6AM-6PM)
11.161284,-52.38826,13,True,Day (6AM-6PM)
24.850853,82.5679,21,False,Night (6PM-6AM)
3.4411054,-22.24871,3,False,Night (6PM-6AM)
-24.382994,-72.97822,19,True,Night (6PM-6AM)
40.657814,-2.4008758,11,False,Day (6AM-6PM)
-14.99609,46.779316,4,False,Night (6PM-6AM)
-11.94406,-57.90207,22,False,Night (6PM-6AM)
61.872536,-50.686924,22,True,Night (6PM-6AM)
-12.027937,-26.46279,22,False,Night (6PM-6AM)
55.182373,5.6986403,7,False,Day (6AM-6PM)
34.95578,-16.87304,14,False,Day (6AM-6PM)
-11.230313,19.657818,7,False,Day (6AM-6PM)
-15.315485,-35.254425,17,True,Day (6AM-6PM)
44.413216,4.4167275,3,True,Night (6PM-6AM)
-23.811161,-45.33372,15,False,Day (6AM-6PM)
-64.04556,-32.43091,23,False,Night (6PM-6AM)
-49.53931,10.730222,1,True,Night (6PM-6AM)
7.886004,4.78226,9,False,Day (6AM-6PM)
37.04846,45.83104,10,False,Day (6AM-6PM)
18.040573,-27.747309,17,False,Day (6AM-6PM)
8.373895,-51.908848,16,False,Day (6AM-6PM)
-39.24373,-32.35145,14,False,Day (6AM-6PM)
25.043242,-30.556364,22,True,Night (6PM-6AM)
-73.50388,-41.233208,20,False,Night (6PM-6AM)
-58.899574,-42.454357,17,False,Day (6AM-6PM)
-41.92632,-30.33033,17,False,Day (6AM-6PM)
9.468179,54.128143,3,True,Night (6PM-6AM)
-24.830688,35.080235,1,False,Night (6PM-6AM)
23.323591,57.891624,12,False,Day (6AM-6PM)
-43.264553,-7.990334,15,False,Day (6AM-6PM)
-37.408802,64.8359,23,False,Night (6PM-6AM)
81.64825,12.233676,6,False,Day (6AM-6PM)
8.020074,-50.815834,14,False,Day (6AM-6PM)
-44.38906,9.104184,4,False,Night (6PM-6AM)
53.876675,13.964599,9,True,Day (6AM-6PM)
-29.05922,-84.45547,12,False,Day (6AM-6PM)
-13.324329,83.5595,18,False,Night (6PM-6AM)
-13.657835,-71.11308,17,False,Day (6AM-6PM)
46.825745,49.54102,4,False,Night (6PM-6AM)
-20.025677,70.26874,12,False,Day (6AM-6PM)
-61.041164,-10.339551,19,False,Night (6PM-6AM)
5.6377444,-86.106735,17,False,Day (6AM-6PM)
-0.5432336,12.488715,7,True,Day (6AM-6PM)
-9.467162,20.07568,3,False,Night (6PM-6AM)
-34.40762,-3.752687,0,False,Night (6PM-6AM)
6.208875,-52.187122,22,False,Night (6PM-6AM)
83.563255,-24.409409,19,True,Night (6PM-6AM)
-15.1914625,46.17947,3,True,Night (6PM-6AM)
-79.44017,-0.5420013,3,False,Night (6PM-6AM)
77.79419,-40.955894,15,False,Day (6AM-6PM)
48.93124,-22.116158,16,False,Day (6AM-6PM)
-15.729821,47.95046,10,False,Day (6AM-6PM)
-1.0873251,-17.799185,8,False,Day (6AM-6PM)
-70.373055,8.775253,0,False,Night (6PM-6AM)
52.636852,-21.038122,21,False,Night (6PM-6AM)
64.388214,-16.77581,12,False,Day (6AM-6PM)
-63.66713,25.3794,8,False,Day (6AM-6PM)
79.47126,-15.32942,18,False,Night (6PM-6AM)
-42.923225,62.77595,21,False,Night (6PM-6AM)
-12.758696,3.097087,10,False,Day (6AM-6PM)
56.462402,-43.168922,19,False,Night (6PM-6AM)
-3.9264982,86.72518,17,False,Day (6AM-6PM)
24.711342,-68.257385,14,False,Day (6AM-6PM)
7.3699884,-47.84347,21,False,Night (6PM-6AM)
-26.947636,42.40567,6,False,Day (6AM-6PM)
-19.393734,14.068988,9,True,Day (6AM-6PM)
0.9818178,-6.2502975,9,False,Day (6AM-6PM)
-52.36213,-31.357475,13,False,Day (6AM-6PM)
12.185037,45.28798,5,False,Night (6PM-6AM)
-66.61407,19.585165,0,False,Night (6PM-6AM)
-25.37273,-56.500526,18,True,Night (6PM-6AM)
-38.40874,-24.398745,18,False,Night (6PM-6AM)
30.710493,5.3787346,8,False,Day (6AM-6PM)
16.064962,4.184914,2,True,Night (6PM-6AM)
67.85395,-28.08824,13,False,Day (6AM-6PM)
71.2836,-9.112076,18,False,Night (6PM-6AM)
46.81703,-31.891357,23,False,Night (6PM-6AM)
-2.6513927,-68.08211,22,False,Night (6PM-6AM)
-16.24227,59.614162,18,False,Night (6PM-6AM)
-13.412923,10.654859,2,False,Night (6PM-6AM)
13.152596,-6.970377,2,True,Night (6PM-6AM)
-50.153076,-33.949646,20,False,Night (6PM-6AM)
-36.864048,-46.199173,19,False,Night (6PM-6AM)
-77.69083,-16.737196,19,True,Night (6PM-6AM)
-12.843921,21.005503,3,False,Night (6PM-6AM)
8.282673,-69.69732,23,True,Night (6PM-6AM)
67.27767,-51.392445,22,False,Night (6PM-6AM)
-48.6684,-34.346275,18,False,Night (6PM-6AM)
-80.21147,-25.764584,14,False,Day (6AM-6PM)
44.58974,-31.868128,19,False,Night (6PM-6AM)
32.45252,80.396416,21,False,Night (6PM-6AM)
-23.735807,-14.460881,9,True,Day (6AM-6PM)
-0.9690995,-34.578,15,False,Day (6AM-6PM)
-33.794983,68.77927,13,False,Day (6AM-6PM)
7.7609186,-1.4455978,8,False,Day (6AM-6PM)
-28.241215,82.66576,23,True,Night (6PM-6AM)
35.17993,60.458324,19,False,Night (6PM-6AM)
-54.002197,-8.935047,20,False,Night (6PM-6AM)
-10.1465,68.6465,19,False,Night (6PM-6AM)
14.093966,13.865057,9,False,Day (6AM-6PM)
66.09889,8.5781145,11,True,Day (6AM-6PM)
-17.311356,54.786182,14,False,Day (6AM-6PM)
70.06734,7.503367,11,False,Day (6AM-6PM)
-47.462734,-41.543713,17,False,Day (6AM-6PM)
23.734282,-64.00294,12,True,Day (6AM-6PM)
-51.781197,-1.5947987,22,False,Night (6PM-6AM)
-65.33725,18.161013,4,False,Night (6PM-6AM)
3.0704992,77.23535,22,True,Night (6PM-6AM)
10.399802,5.910459,11,False,Day (6AM-6PM)
-34.57736,-56.25107,22,False,Night (6PM-6AM)
77.76162,10.620898,10,True,Day (6AM-6PM)
-22.543865,-61.281532,13,True,Day (6AM-6PM)
-6.356171,-43.971146,14,False,Day (6AM-6PM)
-30.4991,-29.368277,19,False,Night (6PM-6AM)
57.52007,1.4536945,0,False,Night (6PM-6AM)
26.184238,-53.256004,17,False,Day (6AM-6PM)
53.845158,-21.24051,23,False,Night (6PM-6AM)
-15.402512,73.39238,21,True,Night (6PM-6AM)
-0.44051832,23.014019,9,False,Day (6AM-6PM)
-12.994009,16.04583,11,False,Day (6AM-6PM)
4.5299745,-4.9190664,8,False,Day (6AM-6PM)
35.563988,46.07975,11,True,Day (6AM-6PM)
29.034365,61.31886,17,False,Day (6AM-6PM)
-34.125042,-29.136738,13,False,Day (6AM-6PM)
-11.114039,-6.5013285,0,False,Night (6PM-6AM)
10.397539,-5.0656834,10,False,Day (6AM-6PM)
39.01582,39.068233,0,False,Night (6PM-6AM)
68.58476,-18.822758,12,False,Day (6AM-6PM)
-31.637238,62.04873,14,False,Day (6AM-6PM)
-34.393234,-34.254032,12,False,Day (6AM-6PM)
-32.790096,-60.968914,17,False,Day (6AM-6PM)
65.84268,-30.593739,14,False,Day (6AM-6PM)
21.757427,68.112755,14,False,Day (6AM-6PM)
20.406271,-54.60214,20,False,Night (6PM-6AM)
-35.22817,-7.65189,5,False,Night (6PM-6AM)
10.929379,53.563946,0,False,Night (6PM-6AM)
-30.549559,71.50678,14,True,Day (6AM-6PM)
42.081223,-38.174034,21,False,Night (6PM-6AM)
80.20493,10.330826,6,True,Day (6AM-6PM)
-3.2089863,-83.89234,21,True,Night (6PM-6AM)
46.187634,13.600341,6,True,Day (6AM-6PM)
-44.879616,8.587238,9,False,Day (6AM-6PM)
-5.064692,17.532202,2,True,Night (6PM-6AM)
